Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,avg_temp
Australia,Sweet potatoes,1996,172474,534.0,17.05
Australia,Wheat,1996,21673,534.0,16.12
Australia,Wheat,1996,21673,534.0,20.06
Australia,Wheat,1996,21673,534.0,11.29
Australia,Wheat,1996,21673,534.0,13.05
Australia,Wheat,1996,21673,534.0,19.13
Australia,Wheat,1996,21673,534.0,17.05
Australia,Maize,1997,59403,534.0,16.48
Australia,Maize,1997,59403,534.0,20.16
Australia,Maize,1997,59403,534.0,12.13
Australia,Maize,1997,59403,534.0,13.93
Australia,Maize,1997,59403,534.0,18.94
Australia,Maize,1997,59403,534.0,17.51
Australia,Rice,1997,83263,534.0,16.48
Australia,Rice,1997,83263,534.0,20.16
Australia,Rice,1997,83263,534.0,12.13
Australia,Rice,1997,83263,534.0,13.93
Australia,Rice,1997,83263,534.0,18.94
Australia,Rice,1997,83263,534.0,17.51
Australia,Sorghum,1997,26195,534.0,16.48
Australia,Sorghum,1997,26195,534.0,20.16
Australia,Sorghum,1997,26195,534.0,12.13
Australia,Sorghum,1997,26195,534.0,13.93
Australia,Sorghum,1997,26195,534.0,18.94
Australia,Sorghum,1997,26195,534.0,17.51
Australia,Soybeans,1997,18974,534.0,16.48
Australia,Soybeans,1997,18974,534.0,20.16
Australia,Soybeans,1997,18974,534.0,12.13
Australia,Soybeans,1997,18974,534.0,13.93
Australia,Soybeans,1997,18974,534.0,18.94
Australia,Soybeans,1997,18974,534.0,17.51
Australia,Wheat,1997,18412,534.0,16.48
Australia,Wheat,1997,18412,534.0,20.16
Australia,Wheat,1997,18412,534.0,12.13
Australia,Wheat,1997,18412,534.0,13.93
Australia,Wheat,1997,18412,534.0,18.94
Australia,Wheat,1997,18412,534.0,17.51
Australia,Maize,1998,47544,534.0,16.28
Australia,Maize,1998,47544,534.0,20.62
Australia,Maize,1998,47544,534.0,12.46
Australia,Maize,1998,47544,534.0,13.61
Australia,Maize,1998,47544,534.0,18.9
Australia,Maize,1998,47544,534.0,18.05
Australia,Rice,1998,94256,534.0,16.28
Australia,Rice,1998,94256,534.0,20.62
Australia,Rice,1998,94256,534.0,12.46
Australia,Rice,1998,94256,534.0,13.61
Australia,Rice,1998,94256,534.0,18.9
Australia,Rice,1998,94256,534.0,18.05
Australia,Sorghum,1998,21321,534.0,16.28
Australia,Sorghum,1998,21321,534.0,20.62
Australia,Sorghum,1998,21321,534.0,12.46
Australia,Sorghum,1998,21321,534.0,13.61
Australia,Sorghum,1998,21321,534.0,18.9
Australia,Sorghum,1998,21321,534.0,18.05
Australia,Soybeans,1998,17035,534.0,16.28
Australia,Soybeans,1998,17035,534.0,20.62
Australia,Soybeans,1998,17035,534.0,12.46
Australia,Soybeans,1998,17035,534.0,13.61
Australia,Soybeans,1998,17035,534.0,18.9
Australia,Soybeans,1998,17035,534.0,18.05
Australia,Wheat,1998,19153,534.0,16.28
Australia,Wheat,1998,19153,534.0,20.62
Australia,Wheat,1998,19153,534.0,12.46
Australia,Wheat,1998,19153,534.0,13.61
Australia,Wheat,1998,19153,534.0,18.9
Australia,Wheat,1998,19153,534.0,18.05
Australia,Maize,1999,51212,534.0,16.77
Australia,Maize,1999,51212,534.0,19.75
Australia,Maize,1999,51212,534.0,12.1
Australia,Maize,1999,51212,534.0,14.2
Australia,Maize,1999,51212,534.0,19.28
Australia,Maize,1999,51212,534.0,17.55
Australia,Rice,1999,91615,534.0,16.77
Australia,Rice,1999,91615,534.0,19.75
Australia,Rice,1999,91615,534.0,12.1
Australia,Rice,1999,91615,534.0,14.2
Australia,Rice,1999,91615,534.0,19.28
Australia,Rice,1999,91615,534.0,17.55
Australia,Sorghum,1999,32215,534.0,16.77
Australia,Sorghum,1999,32215,534.0,19.75
Australia,Sorghum,1999,32215,534.0,12.1
Australia,Sorghum,1999,32215,534.0,14.2
Australia,Sorghum,1999,32215,534.0,19.28
Australia,Sorghum,1999,32215,534.0,17.55
Australia,Soybeans,1999,22667,534.0,16.77
Australia,Soybeans,1999,22667,534.0,19.75
Australia,Soybeans,1999,22667,534.0,12.1
Australia,Soybeans,1999,22667,534.0,14.2
Australia,Soybeans,1999,22667,534.0,19.28
Australia,Soybeans,1999,22667,534.0,17.55
Australia,Wheat,1999,20066,534.0,16.77
Australia,Wheat,1999,20066,534.0,19.75
Australia,Wheat,1999,20066,534.0,12.1
Australia,Wheat,1999,20066,534.0,14.2
Australia,Wheat,1999,20066,534.0,19.28
Australia,Wheat,1999,20066,534.0,17.55
Austria,Maize,1990,81800,1110.0,9.23
Austria,Soybeans,1990,19046,1110.0,9.23
Austria,Wheat,1990,50479,1110.0,9.23
Austria,Maize,1991,84800,1110.0,8.15
Austria,Soybeans,1991,24958,1110.0,8.15
Austria,Wheat,1991,50735,1110.0,8.15
Austria,Maize,1992,64800,1110.0,9.49
Austria,Potatoes,1992,223470,1110.0,9.49
Austria,Soybeans,1992,17480,1110.0,9.49
Austria,Wheat,1992,53938,1110.0,9.49
Austria,Maize,1993,89710,1110.0,8.48
Austria,Soybeans,1993,23168,1110.0,8.48
Austria,Wheat,1993,42246,1110.0,8.48
Austria,Maize,1994,79160,1110.0,9.89
Austria,Potatoes,1994,199650,1110.0,9.89
Austria,Soybeans,1994,22505,1110.0,9.89
Austria,Wheat,1994,52088,1110.0,9.89
Austria,Maize,1995,85000,1110.0,8.79
Austria,Soybeans,1995,22768,1110.0,8.79
Austria,Wheat,1995,50856,1110.0,8.79
Austria,Maize,1996,86200,1110.0,7.4
Austria,Soybeans,1996,20100,1110.0,7.4
Austria,Wheat,1996,50069,1110.0,7.4
Austria,Maize,1997,97800,1110.0,8.37
Austria,Soybeans,1997,22000,1110.0,8.37
Austria,Wheat,1997,52044,1110.0,8.37
Austria,Maize,1998,96100,1110.0,9.01
Austria,Soybeans,1998,25189,1110.0,9.01
Austria,Wheat,1998,50749,1110.0,9.01
Austria,Maize,1999,96000,1110.0,9.17
Austria,Soybeans,1999,27209,1110.0,9.17
Austria,Wheat,1999,54348,1110.0,9.17
Azerbaijan,Maize,1992,18740,447.0,10.93
Azerbaijan,Potatoes,1992,82701,447.0,10.93
Azerbaijan,Rice,1992,7292,447.0,10.93
Azerbaijan,Sorghum,1992,578,447.0,10.93
Azerbaijan,Soybeans,1992,1141,447.0,10.93
Azerbaijan,Wheat,1992,21705,447.0,10.93
Azerbaijan,Maize,1993,13918,447.0,10.53
Azerbaijan,Potatoes,1993,78059,447.0,10.53
Azerbaijan,Rice,1993,9461,447.0,10.53
Azerbaijan,Sorghum,1993,1659,447.0,10.53
Azerbaijan,Soybeans,1993,811,447.0,10.53
Azerbaijan,Wheat,1993,16855,447.0,10.53
Azerbaijan,Maize,1994,14619,447.0,11.32
Azerbaijan,Potatoes,1994,82623,447.0,11.32
Azerbaijan,Rice,1994,10059,447.0,11.32
Azerbaijan,Sorghum,1994,2323,447.0,11.32
Azerbaijan,Soybeans,1994,1905,447.0,11.32
Azerbaijan,Wheat,1994,16296,447.0,11.32
Azerbaijan,Maize,1995,11810,447.0,12.81
Azerbaijan,Potatoes,1995,97450,447.0,12.81
Azerbaijan,Rice,1995,19890,447.0,12.81
Azerbaijan,Sorghum,1995,1317,447.0,12.81
Azerbaijan,Soybeans,1995,10000,447.0,12.81
Azerbaijan,Wheat,1995,14940,447.0,12.81
Azerbaijan,Maize,1996,17369,447.0,11.96
Azerbaijan,Potatoes,1996,101359,447.0,11.96
Azerbaijan,Rice,1996,36917,447.0,11.96
Azerbaijan,Sorghum,1996,1389,447.0,11.96
Azerbaijan,Soybeans,1996,9363,447.0,11.96
Azerbaijan,Wheat,1996,16627,447.0,11.96
Azerbaijan,Maize,1997,24340,447.0,11.89
Azerbaijan,Potatoes,1997,82711,447.0,11.89
Azerbaijan,Rice,1997,46082,447.0,11.89
Azerbaijan,Sorghum,1997,833,447.0,11.89
Azerbaijan,Soybeans,1997,10667,447.0,11.89
Azerbaijan,Wheat,1997,16914,447.0,11.89
Azerbaijan,Maize,1998,29541,447.0,12.79
Azerbaijan,Potatoes,1998,95259,447.0,12.79
Azerbaijan,Rice,1998,48046,447.0,12.79
Azerbaijan,Sorghum,1998,857,447.0,12.79
Azerbaijan,Soybeans,1998,11111,447.0,12.79
Azerbaijan,Wheat,1998,15764,447.0,12.79
Azerbaijan,Maize,1999,35343,447.0,12.74
Azerbaijan,Potatoes,1999,95214,447.0,12.74
Azerbaijan,Rice,1999,44415,447.0,12.74
Azerbaijan,Soybeans,1999,12000,447.0,12.74
Azerbaijan,Wheat,1999,19992,447.0,12.74
Bahamas,Cassava,1992,95859,1292.0,25.1
Bahamas,Maize,1992,16667,1292.0,25.1
Bahamas,Sweet potatoes,1992,31586,1292.0,25.1
Bahamas,Cassava,1993,90909,1292.0,25.26
Bahamas,Maize,1993,16000,1292.0,25.26
Bahamas,Sweet potatoes,1993,31571,1292.0,25.26
Bahamas,Cassava,1994,80000,1292.0,25.73
Bahamas,Maize,1994,17931,1292.0,25.73
Bahamas,Sweet potatoes,1994,31254,1292.0,25.73
Bahamas,Cassava,1995,77089,1292.0,25.44
Bahamas,Maize,1995,17931,1292.0,25.44
Bahamas,Sweet potatoes,1995,30714,1292.0,25.44
Bahamas,Cassava,1996,75783,1292.0,25.06
Bahamas,Maize,1996,17931,1292.0,25.06
Bahamas,Sweet potatoes,1996,31324,1292.0,25.06
Bahamas,Cassava,1997,75317,1292.0,25.81
Bahamas,Maize,1997,17400,1292.0,25.81
Bahamas,Sweet potatoes,1997,30800,1292.0,25.81
Bahamas,Cassava,1998,75000,1292.0,25.94
Bahamas,Maize,1998,19842,1292.0,25.94
Bahamas,Sweet potatoes,1998,31724,1292.0,25.94
Bahamas,Cassava,1999,80000,1292.0,25.31
Bahamas,Maize,1999,21657,1292.0,25.31
Bahamas,Sweet potatoes,1999,38088,1292.0,25.31
Bahrain,Potatoes,1990,186667,83.0,26.26
Bahrain,Sweet potatoes,1990,116667,83.0,26.26
Bahrain,Potatoes,1991,206667,83.0,25.73
Bahrain,Sweet potatoes,1991,120000,83.0,25.73
Bahrain,Potatoes,1992,188000,83.0,25.09
Bahrain,Sweet potatoes,1992,112500,83.0,25.09
Bahrain,Potatoes,1993,162857,83.0,26.09
Bahrain,Sweet potatoes,1993,116667,83.0,26.09
Bahrain,Potatoes,1994,147500,83.0,26.66
Bahrain,Sweet potatoes,1994,125000,83.0,26.66
Bahrain,Potatoes,1995,166667,83.0,26.18
Bahrain,Sweet potatoes,1995,120000,83.0,26.18
Bahrain,Potatoes,1996,125000,83.0,26.76
Bahrain,Potatoes,1997,160000,83.0,26.11
Bahrain,Potatoes,1998,160000,83.0,27.54
Bahrain,Potatoes,1999,100000,83.0,27.67
Bangladesh,Maize,1990,10015,2666.0,25.98
Bangladesh,Potatoes,1990,91410,2666.0,25.98
Bangladesh,Rice,1990,25661,2666.0,25.98
Bangladesh,Sorghum,1990,8103,2666.0,25.98
Bangladesh,Sweet potatoes,1990,98316,2666.0,25.98
Bangladesh,Wheat,1990,15034,2666.0,25.98
Bangladesh,Maize,1991,9781,2666.0,25.85
Bangladesh,Potatoes,1991,99868,2666.0,25.85
Bangladesh,Rice,1991,26592,2666.0,25.85
Bangladesh,Sorghum,1991,8376,2666.0,25.85
Bangladesh,Sweet potatoes,1991,96481,2666.0,25.85
Bangladesh,Wheat,1991,16767,2666.0,25.85
Bangladesh,Maize,1992,9319,2666.0,25.86
Bangladesh,Potatoes,1992,107931,2666.0,25.86
Bangladesh,Rice,1992,26893,2666.0,25.86
Bangladesh,Sorghum,1992,8988,2666.0,25.86
Bangladesh,Sweet potatoes,1992,96477,2666.0,25.86
Bangladesh,Wheat,1992,18534,2666.0,25.86
Bangladesh,Maize,1993,9351,2666.0,25.73
Bangladesh,Potatoes,1993,106787,2666.0,25.73
Bangladesh,Rice,1993,27185,2666.0,25.73
Bangladesh,Sorghum,1993,8948,2666.0,25.73
Bangladesh,Sweet potatoes,1993,95714,2666.0,25.73
Bangladesh,Wheat,1993,18457,2666.0,25.73
Bangladesh,Maize,1994,9042,2666.0,25.91
Bangladesh,Potatoes,1994,109570,2666.0,25.91
Bangladesh,Rice,1994,25328,2666.0,25.91
Bangladesh,Sorghum,1994,9892,2666.0,25.91
Bangladesh,Sweet potatoes,1994,95373,2666.0,25.91
Bangladesh,Wheat,1994,18390,2666.0,25.91
Bangladesh,Maize,1995,10700,2666.0,26.09
Bangladesh,Potatoes,1995,111665,2666.0,26.09
Bangladesh,Rice,1995,26527,2666.0,26.09
Bangladesh,Sorghum,1995,9804,2666.0,26.09
Bangladesh,Sweet potatoes,1995,95186,2666.0,26.09
Bangladesh,Wheat,1995,19483,2666.0,26.09
Bangladesh,Maize,1996,10166,2666.0,26.15
Bangladesh,Potatoes,1996,112741,2666.0,26.15
Bangladesh,Rice,1996,27629,2666.0,26.15
Bangladesh,Sorghum,1996,9959,2666.0,26.15
Bangladesh,Sweet potatoes,1996,96081,2666.0,26.15
Bangladesh,Wheat,1996,19531,2666.0,26.15
Bangladesh,Maize,1997,10914,2666.0,25.55
Bangladesh,Potatoes,1997,112551,2666.0,25.55
Bangladesh,Rice,1997,27431,2666.0,25.55
Bangladesh,Sorghum,1997,10297,2666.0,25.55
Bangladesh,Sweet potatoes,1997,93946,2666.0,25.55
Bangladesh,Wheat,1997,20544,2666.0,25.55
Bangladesh,Maize,1998,7339,2666.0,26.13
Bangladesh,Potatoes,1998,113972,2666.0,26.13
Bangladesh,Rice,1998,29358,2666.0,26.13
Bangladesh,Sorghum,1998,7901,2666.0,26.13
Bangladesh,Sweet potatoes,1998,95325,2666.0,26.13
Bangladesh,Wheat,1998,22408,2666.0,26.13
Bangladesh,Maize,1999,12346,2666.0,26.31
Bangladesh,Potatoes,1999,112810,2666.0,26.31
Bangladesh,Rice,1999,32139,2666.0,26.31
Bangladesh,Sorghum,1999,12346,2666.0,26.31
Bangladesh,Sweet potatoes,1999,92786,2666.0,26.31
Bangladesh,Wheat,1999,21627,2666.0,26.31
Belarus,Maize,1992,30000,618.0,6.74
Belarus,Potatoes,1992,115326,618.0,6.74
Belarus,Wheat,1992,27983,618.0,6.74
Belarus,Maize,1993,12000,618.0,5.61
Belarus,Potatoes,1993,155463,618.0,5.61
Belarus,Wheat,1993,26826,618.0,5.61
Belarus,Maize,1994,5000,618.0,6.26
Belarus,Potatoes,1994,118235,618.0,6.26
Belarus,Wheat,1994,22802,618.0,6.26
Belarus,Maize,1995,24545,618.0,6.68
Belarus,Potatoes,1995,131092,618.0,6.68
Belarus,Wheat,1995,24791,618.0,6.68
Belarus,Maize,1996,23000,618.0,5.32
Belarus,Potatoes,1996,151328,618.0,5.32
Belarus,Wheat,1996,21989,618.0,5.32
Belarus,Maize,1997,20333,618.0,5.98
Belarus,Potatoes,1997,99173,618.0,5.98
Belarus,Wheat,1997,25132,618.0,5.98
Belarus,Maize,1998,26522,618.0,6.11
Belarus,Potatoes,1998,108971,618.0,6.11
Belarus,Wheat,1998,21347,618.0,6.11
Belarus,Maize,1999,26053,618.0,7.38
Belarus,Potatoes,1999,113330,618.0,7.38
Belarus,Wheat,1999,17322,618.0,7.38
Botswana,Maize,1990,2899,416.0,19.54
Botswana,Sorghum,1990,2500,416.0,19.54
Botswana,Wheat,1990,26178,416.0,19.54
Botswana,Maize,1991,3962,416.0,19.29
Botswana,Sorghum,1991,3663,416.0,19.29
Botswana,Wheat,1991,22464,416.0,19.29
Botswana,Maize,1992,1899,416.0,20.59
Botswana,Sorghum,1992,2909,416.0,20.59
Botswana,Wheat,1992,21653,416.0,20.59
Botswana,Maize,1993,1353,416.0,19.97
Botswana,Sorghum,1993,5236,416.0,19.97
Botswana,Wheat,1993,20843,416.0,19.97
Botswana,Maize,1994,1698,416.0,19.26
Botswana,Sorghum,1994,2182,416.0,19.26
Botswana,Wheat,1994,20032,416.0,19.26
Botswana,Maize,1995,9477,416.0,19.96
Botswana,Sorghum,1995,3597,416.0,19.96
Botswana,Wheat,1995,19222,416.0,19.96
Botswana,Maize,1996,2463,416.0,19.1
Botswana,Sorghum,1996,3592,416.0,19.1
Botswana,Wheat,1996,19009,416.0,19.1
Botswana,Maize,1997,2867,416.0,19.26
Botswana,Sorghum,1997,2455,416.0,19.26
Botswana,Wheat,1997,17235,416.0,19.26
Botswana,Maize,1998,910,416.0,20.05
Botswana,Sorghum,1998,3364,416.0,20.05
Botswana,Wheat,1998,16667,416.0,20.05
Botswana,Maize,1999,1111,416.0,20.24
Botswana,Sorghum,1999,2669,416.0,20.24
Botswana,Wheat,1999,16337,416.0,20.24
Brazil,Cassava,1990,125529,1761.0,21.88
Brazil,Cassava,1990,125529,1761.0,20.29
Brazil,Cassava,1990,125529,1761.0,17.77
Brazil,Cassava,1990,125529,1761.0,27.65
Brazil,Cassava,1990,125529,1761.0,27.07
Brazil,Cassava,1990,125529,1761.0,18.47
Brazil,Cassava,1990,125529,1761.0,25.76
Brazil,Cassava,1990,125529,1761.0,24.64
Brazil,Cassava,1990,125529,1761.0,25.29
Brazil,Maize,1990,18735,1761.0,21.88
Brazil,Maize,1990,18735,1761.0,20.29
Brazil,Maize,1990,18735,1761.0,17.77
Brazil,Maize,1990,18735,1761.0,27.65
Brazil,Maize,1990,18735,1761.0,27.07
Brazil,Maize,1990,18735,1761.0,18.47
Brazil,Maize,1990,18735,1761.0,25.76
Brazil,Maize,1990,18735,1761.0,24.64
Brazil,Maize,1990,18735,1761.0,25.29
Brazil,Potatoes,1990,141084,1761.0,21.88
Brazil,Potatoes,1990,141084,1761.0,20.29
Brazil,Potatoes,1990,141084,1761.0,17.77
Brazil,Potatoes,1990,141084,1761.0,27.65
Brazil,Potatoes,1990,141084,1761.0,27.07
Brazil,Potatoes,1990,141084,1761.0,18.47
Brazil,Potatoes,1990,141084,1761.0,25.76
Brazil,Potatoes,1990,141084,1761.0,24.64
Brazil,Potatoes,1990,141084,1761.0,25.29
Brazil,Rice,1990,18803,1761.0,21.88
Brazil,Rice,1990,18803,1761.0,20.29
Brazil,Rice,1990,18803,1761.0,17.77
Brazil,Rice,1990,18803,1761.0,27.65
Brazil,Rice,1990,18803,1761.0,27.07
Brazil,Rice,1990,18803,1761.0,18.47
Brazil,Rice,1990,18803,1761.0,25.76
Brazil,Rice,1990,18803,1761.0,24.64
Brazil,Rice,1990,18803,1761.0,25.29
Brazil,Sorghum,1990,17150,1761.0,21.88
Brazil,Sorghum,1990,17150,1761.0,20.29
Brazil,Sorghum,1990,17150,1761.0,17.77
Brazil,Sorghum,1990,17150,1761.0,27.65
Brazil,Sorghum,1990,17150,1761.0,27.07
Brazil,Sorghum,1990,17150,1761.0,18.47
Brazil,Sorghum,1990,17150,1761.0,25.76
Brazil,Sorghum,1990,17150,1761.0,24.64
Brazil,Sorghum,1990,17150,1761.0,25.29
Brazil,Soybeans,1990,17322,1761.0,21.88
Brazil,Soybeans,1990,17322,1761.0,20.29
Brazil,Soybeans,1990,17322,1761.0,17.77
Brazil,Soybeans,1990,17322,1761.0,27.65
Brazil,Soybeans,1990,17322,1761.0,27.07
Brazil,Soybeans,1990,17322,1761.0,18.47
Brazil,Soybeans,1990,17322,1761.0,25.76
Brazil,Soybeans,1990,17322,1761.0,24.64
Brazil,Soybeans,1990,17322,1761.0,25.29
Brazil,Sweet potatoes,1990,101661,1761.0,21.88
Brazil,Sweet potatoes,1990,101661,1761.0,20.29
Brazil,Sweet potatoes,1990,101661,1761.0,17.77
Brazil,Sweet potatoes,1990,101661,1761.0,27.65
Brazil,Sweet potatoes,1990,101661,1761.0,27.07
Brazil,Sweet potatoes,1990,101661,1761.0,18.47
Brazil,Sweet potatoes,1990,101661,1761.0,25.76
Brazil,Sweet potatoes,1990,101661,1761.0,24.64
Brazil,Sweet potatoes,1990,101661,1761.0,25.29
Brazil,Wheat,1990,11540,1761.0,21.88
Brazil,Wheat,1990,11540,1761.0,20.29
Brazil,Wheat,1990,11540,1761.0,17.77
Brazil,Wheat,1990,11540,1761.0,27.65
Brazil,Wheat,1990,11540,1761.0,27.07
Brazil,Wheat,1990,11540,1761.0,18.47
Brazil,Wheat,1990,11540,1761.0,25.76
Brazil,Wheat,1990,11540,1761.0,24.64
Brazil,Wheat,1990,11540,1761.0,25.29
Brazil,Yams,1990,91489,1761.0,21.88
Brazil,Yams,1990,91489,1761.0,20.29
Brazil,Yams,1990,91489,1761.0,17.77
Brazil,Yams,1990,91489,1761.0,27.65
Brazil,Yams,1990,91489,1761.0,27.07
Brazil,Yams,1990,91489,1761.0,18.47
Brazil,Yams,1990,91489,1761.0,25.76
Brazil,Yams,1990,91489,1761.0,24.64
Brazil,Yams,1990,91489,1761.0,25.29
Brazil,Cassava,1991,126164,1761.0,21.43
Brazil,Cassava,1991,126164,1761.0,20.13
Brazil,Cassava,1991,126164,1761.0,17.95
Brazil,Cassava,1991,126164,1761.0,27.34
Brazil,Cassava,1991,126164,1761.0,27.21
Brazil,Cassava,1991,126164,1761.0,19.11
Brazil,Cassava,1991,126164,1761.0,25.57
Brazil,Cassava,1991,126164,1761.0,24.25
Brazil,Cassava,1991,126164,1761.0,25.06
Brazil,Maize,1991,18084,1761.0,21.43
Brazil,Maize,1991,18084,1761.0,20.13
Brazil,Maize,1991,18084,1761.0,17.95
Brazil,Maize,1991,18084,1761.0,27.34
Brazil,Maize,1991,18084,1761.0,27.21
Brazil,Maize,1991,18084,1761.0,19.11
Brazil,Maize,1991,18084,1761.0,25.57
Brazil,Maize,1991,18084,1761.0,24.25
Brazil,Maize,1991,18084,1761.0,25.06
Brazil,Potatoes,1991,140264,1761.0,21.43
Brazil,Potatoes,1991,140264,1761.0,20.13
Brazil,Potatoes,1991,140264,1761.0,17.95
Brazil,Potatoes,1991,140264,1761.0,27.34
Brazil,Potatoes,1991,140264,1761.0,27.21
Brazil,Potatoes,1991,140264,1761.0,19.11
Brazil,Potatoes,1991,140264,1761.0,25.57
Brazil,Potatoes,1991,140264,1761.0,24.25
Brazil,Potatoes,1991,140264,1761.0,25.06
Brazil,Rice,1991,23020,1761.0,21.43
Brazil,Rice,1991,23020,1761.0,20.13
Brazil,Rice,1991,23020,1761.0,17.95
Brazil,Rice,1991,23020,1761.0,27.34
Brazil,Rice,1991,23020,1761.0,27.21
Brazil,Rice,1991,23020,1761.0,19.11
Brazil,Rice,1991,23020,1761.0,25.57
Brazil,Rice,1991,23020,1761.0,24.25
Brazil,Rice,1991,23020,1761.0,25.06
Brazil,Sorghum,1991,14834,1761.0,21.43
Brazil,Sorghum,1991,14834,1761.0,20.13
Brazil,Sorghum,1991,14834,1761.0,17.95
Brazil,Sorghum,1991,14834,1761.0,27.34
Brazil,Sorghum,1991,14834,1761.0,27.21
Brazil,Sorghum,1991,14834,1761.0,19.11
Brazil,Sorghum,1991,14834,1761.0,25.57
Brazil,Sorghum,1991,14834,1761.0,24.25
Brazil,Sorghum,1991,14834,1761.0,25.06
Brazil,Soybeans,1991,15533,1761.0,21.43
Brazil,Soybeans,1991,15533,1761.0,20.13
Brazil,Soybeans,1991,15533,1761.0,17.95
Brazil,Soybeans,1991,15533,1761.0,27.34
Brazil,Soybeans,1991,15533,1761.0,27.21
Brazil,Soybeans,1991,15533,1761.0,19.11
Brazil,Soybeans,1991,15533,1761.0,25.57
Brazil,Soybeans,1991,15533,1761.0,24.25
Brazil,Soybeans,1991,15533,1761.0,25.06
Brazil,Sweet potatoes,1991,101504,1761.0,21.43
Brazil,Sweet potatoes,1991,101504,1761.0,20.13
Brazil,Sweet potatoes,1991,101504,1761.0,17.95
Brazil,Sweet potatoes,1991,101504,1761.0,27.34
Brazil,Sweet potatoes,1991,101504,1761.0,27.21
Brazil,Sweet potatoes,1991,101504,1761.0,19.11
Brazil,Sweet potatoes,1991,101504,1761.0,25.57
Brazil,Sweet potatoes,1991,101504,1761.0,24.25
Brazil,Sweet potatoes,1991,101504,1761.0,25.06
Brazil,Wheat,1991,14232,1761.0,21.43
Brazil,Wheat,1991,14232,1761.0,20.13
Brazil,Wheat,1991,14232,1761.0,17.95
Brazil,Wheat,1991,14232,1761.0,27.34
Brazil,Wheat,1991,14232,1761.0,27.21
Brazil,Wheat,1991,14232,1761.0,19.11
Brazil,Wheat,1991,14232,1761.0,25.57
Brazil,Wheat,1991,14232,1761.0,24.25
Brazil,Wheat,1991,14232,1761.0,25.06
Brazil,Yams,1991,91353,1761.0,21.43
Brazil,Yams,1991,91353,1761.0,20.13
Brazil,Yams,1991,91353,1761.0,17.95
Brazil,Yams,1991,91353,1761.0,27.34
Brazil,Yams,1991,91353,1761.0,27.21
Brazil,Yams,1991,91353,1761.0,19.11
Brazil,Yams,1991,91353,1761.0,25.57
Brazil,Yams,1991,91353,1761.0,24.25
Brazil,Yams,1991,91353,1761.0,25.06
Brazil,Cassava,1992,120019,1761.0,21.35
Brazil,Cassava,1992,120019,1761.0,20.21
Brazil,Cassava,1992,120019,1761.0,17.8
Brazil,Cassava,1992,120019,1761.0,27.58
Brazil,Cassava,1992,120019,1761.0,27.42
Brazil,Cassava,1992,120019,1761.0,18.72
Brazil,Cassava,1992,120019,1761.0,25.61
Brazil,Cassava,1992,120019,1761.0,24.24
Brazil,Cassava,1992,120019,1761.0,24.97
Brazil,Maize,1992,22828,1761.0,21.35
Brazil,Maize,1992,22828,1761.0,20.21
Brazil,Maize,1992,22828,1761.0,17.8
Brazil,Maize,1992,22828,1761.0,27.58
Brazil,Maize,1992,22828,1761.0,27.42
Brazil,Maize,1992,22828,1761.0,18.72
Brazil,Maize,1992,22828,1761.0,25.61
Brazil,Maize,1992,22828,1761.0,24.24
Brazil,Maize,1992,22828,1761.0,24.97
Brazil,Potatoes,1992,140432,1761.0,21.35
Brazil,Potatoes,1992,140432,1761.0,20.21
Brazil,Potatoes,1992,140432,1761.0,17.8
Brazil,Potatoes,1992,140432,1761.0,27.58
Brazil,Potatoes,1992,140432,1761.0,27.42
Brazil,Potatoes,1992,140432,1761.0,18.72
Brazil,Potatoes,1992,140432,1761.0,25.61
Brazil,Potatoes,1992,140432,1761.0,24.24
Brazil,Potatoes,1992,140432,1761.0,24.97
Brazil,Rice,1992,21349,1761.0,21.35
Brazil,Rice,1992,21349,1761.0,20.21
Brazil,Rice,1992,21349,1761.0,17.8
Brazil,Rice,1992,21349,1761.0,27.58
Brazil,Rice,1992,21349,1761.0,27.42
Brazil,Rice,1992,21349,1761.0,18.72
Brazil,Rice,1992,21349,1761.0,25.61
Brazil,Rice,1992,21349,1761.0,24.24
Brazil,Rice,1992,21349,1761.0,24.97
Brazil,Sorghum,1992,17190,1761.0,21.35
Brazil,Sorghum,1992,17190,1761.0,20.21
Brazil,Sorghum,1992,17190,1761.0,17.8
Brazil,Sorghum,1992,17190,1761.0,27.58
Brazil,Sorghum,1992,17190,1761.0,27.42
Brazil,Sorghum,1992,17190,1761.0,18.72
Brazil,Sorghum,1992,17190,1761.0,25.61
Brazil,Sorghum,1992,17190,1761.0,24.24
Brazil,Sorghum,1992,17190,1761.0,24.97
Brazil,Soybeans,1992,20352,1761.0,21.35
Brazil,Soybeans,1992,20352,1761.0,20.21
Brazil,Soybeans,1992,20352,1761.0,17.8
Brazil,Soybeans,1992,20352,1761.0,27.58
Brazil,Soybeans,1992,20352,1761.0,27.42
Brazil,Soybeans,1992,20352,1761.0,18.72
Brazil,Soybeans,1992,20352,1761.0,25.61
